Acc,F1,DI,SPD,EOD,AOD,ERD,CNT,TI
0.91205801,0.21454158,2.36309823,0.02941632,0.08891073,0.05424543,0.03489039,0.95357600,0.07851199
0.91118102,0.20418127,2.10003790,0.02490767,0.08891073,0.05424543,0.00944707,0.95357600,0.07851199
0.90702842,0.17899876,2.41710532,0.03142223,0.08156045,0.05246555,0.03957772,0.95064929,0.08172039
0.75933835,0.07560996,0.43437944,-0.12624735,-0.09091779,-0.10943762,-0.08776834,0.99978104,0.11949305
0.91966744,nan,inf,0.00003169,0.00000000,0.00001761,0.02998131,0.99998916,0.08373592
0.90444859,0.10225074,1.51944586,0.01151795,-0.05563853,-0.01956765,0.04712106,0.95924946,0.08603252
0.90902291,0.14973154,1.59377435,0.01316608,0.01945653,0.01472227,0.03374589,0.95960284,0.08248112
0.89630802,0.22492303,2.36000506,0.04962541,0.10808749,0.07373251,0.04948887,0.92345264,0.08195336
